folder;file;point1_x;point1_y;point2_x;point2_y
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.1_16;840.5;391.5;860.5;460.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.1_16;796.5;365.5;847.5;400.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.1_16;886.5;6.5;852.5;73.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;87.5;346.5;188.5;389.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;315.5;521.5;299.5;633.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;344.5;698.5;448.5;722.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;309.5;658.5;347.5;696.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;351.5;700.5;357.5;705.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;398.5;577.5;418.5;658.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;420.5;667.5;486.5;683.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;481.5;679.5;484.5;743.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;508.5;674.5;522.5;661.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;509.5;669.5;522.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;513.5;666.5;511.5;673.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;508.5;747.5;639.5;780.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;752.5;703.5;821.5;687.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;854.5;487.5;807.5;584.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;791.5;617.5;781.5;637.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;805.5;426.5;853.5;495.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;757.5;639.5;796.5;631.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.2_17;826.5;626.5;832.5;624.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;232.5;515.5;227.5;801.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;236.5;800.5;437.5;858.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;725.5;871.5;779.5;1004.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;767.5;668.5;792.5;704.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;768.5;720.5;795.5;714.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;784.5;714.5;795.5;716.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;775.5;720.5;781.5;715.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;884.5;578.5;826.5;659.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;854.5;358.5;944.5;421.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;940.5;415.5;873.5;493.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.3_18;871.5;502.5;869.5;569.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.4_19;712.5;783.5;746.5;880.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.4_19;868.5;460.5;815.5;547.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.4_19;807.5;395.5;868.5;466.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.4_19;762.5;582.5;786.5;569.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;321.5;602.5;329.5;719.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;326.5;705.5;411.5;729.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;422.5;755.5;494.5;720.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;407.5;736.5;427.5;757.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;672.5;846.5;724.5;988.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;719.5;755.5;778.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;817.5;514.5;778.5;554.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;781.5;548.5;773.5;594.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;736.5;600.5;782.5;590.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;759.5;459.5;812.5;496.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;895.5;634.5;858.5;694.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;805.5;693.5;869.5;691.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;4.5_20;817.5;521.5;866.5;571.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;340.5;648.5;393.5;646.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;397.5;646.5;441.5;661.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;432.5;664.5;464.5;645.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;424.5;653.5;434.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;709.5;800.5;756.5;928.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;852.5;502.5;771.5;643.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;725.5;645.5;777.5;639.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;822.5;385.5;865.5;429.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;871.5;435.5;874.5;438.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;875.5;431.5;840.5;488.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;846.5;355.5;823.5;379.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;844.5;345.5;854.5;354.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;843.5;345.5;850.5;347.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.1_21;849.5;346.5;851.5;353.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;215.5;487.5;201.5;649.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;200.5;637.5;245.5;658.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;273.5;601.5;250.5;702.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;249.5;688.5;257.5;725.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;260.5;724.5;317.5;728.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;333.5;738.5;371.5;762.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;392.5;757.5;472.5;819.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;544.5;816.5;591.5;787.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;510.5;800.5;550.5;814.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;967.5;457.5;894.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;829.5;633.5;811.5;657.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;807.5;662.5;805.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;761.5;664.5;822.5;664.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;809.5;412.5;883.5;466.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;821.5;478.5;887.5;463.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;815.5;364.5;831.5;391.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;866.5;452.5;875.5;468.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;816.5;543.5;849.5;511.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.2_22;872.5;370.5;963.5;452.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;406.5;581.5;432.5;692.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;461.5;696.5;515.5;654.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;425.5;689.5;470.5;693.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;529.5;779.5;591.5;736.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;466.5;758.5;474.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;500.5;739.5;555.5;707.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;507.5;730.5;529.5;779.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;474.5;815.5;535.5;825.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;544.5;827.5;633.5;772.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;715.5;820.5;750.5;889.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;760.5;414.5;817.5;480.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;778.5;649.5;867.5;627.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;795.5;525.5;836.5;485.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;835.5;345.5;899.5;385.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;861.5;443.5;898.5;407.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.3_23;879.5;355.5;941.5;418.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;228.5;485.5;195.5;697.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;264.5;512.5;264.5;720.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;295.5;526.5;303.5;749.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;300.5;745.5;471.5;785.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;352.5;593.5;359.5;717.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;364.5;714.5;503.5;739.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;486.5;787.5;610.5;778.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;525.5;819.5;582.5;812.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;745.5;718.5;932.5;664.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;899.5;509.5;780.5;662.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;824.5;345.5;911.5;413.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;881.5;476.5;912.5;507.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.4_24;918.5;416.5;884.5;466.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;248.5;594.5;238.5;688.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;239.5;708.5;303.5;730.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;253.5;453.5;241.5;568.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;308.5;722.5;442.5;763.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;489.5;774.5;545.5;731.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;728.5;826.5;788.5;975.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;772.5;750.5;860.5;742.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;860.5;560.5;804.5;662.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;831.5;508.5;859.5;568.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;866.5;697.5;855.5;735.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;961.5;420.5;880.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;862.5;346.5;969.5;430.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;937.5;609.5;878.5;700.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;898.5;72.5;889.5;82.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;895.5;70.5;893.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Indents1;5.5_25;893.5;73.5;895.5;79.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;267.5;708.5;210.5;779.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;351.5;419.5;359.5;482.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;418.5;286.5;354.5;410.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;452.5;311.5;393.5;402.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;399.5;389.5;398.5;435.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.1_1;926.5;682.5;1039.5;758.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;199.5;794.5;315.5;704.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;416.5;311.5;411.5;320.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;408.5;325.5;372.5;385.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;371.5;379.5;383.5;431.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;400.5;322.5;440.5;300.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;631.5;7.5;629.5;112.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.2_1;924.5;690.5;1034.5;730.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.3_2;363.5;296.5;429.5;285.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.3_2;363.5;304.5;371.5;394.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.3_2;876.5;383.5;835.5;442.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.3_2;838.5;345.5;873.5;366.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.3_2;875.5;378.5;1023.5;333.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;363.5;458.5;306.5;554.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;374.5;366.5;378.5;475.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;379.5;291.5;472.5;244.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;381.5;365.5;464.5;319.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;388.5;296.5;397.5;348.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;903.5;459.5;853.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;920.5;727.5;980.5;742.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.4_3;984.5;741.5;1034.5;765.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;163.5;756.5;263.5;666.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;295.5;265.5;306.5;385.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;296.5;257.5;379.5;205.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;418.5;220.5;466.5;191.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;425.5;245.5;444.5;319.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;600.5;2.5;613.5;37.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;606.5;28.5;613.5;36.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;610.5;26.5;609.5;37.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;659.5;154.5;723.5;199.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;906.5;640.5;952.5;672.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;957.5;674.5;1027.5;700.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;985.5;297.5;1010.5;309.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;999.5;307.5;1010.5;307.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;1.5_4;996.5;301.5;1001.5;308.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;128.5;820.5;203.5;762.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;201.5;759.5;266.5;707.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;322.5;296.5;309.5;369.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;316.5;370.5;351.5;476.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;327.5;278.5;388.5;240.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;449.5;175.5;408.5;240.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;412.5;228.5;473.5;238.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;454.5;177.5;535.5;147.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;723.5;268.5;723.5;271.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;792.5;391.5;884.5;458.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;885.5;466.5;853.5;512.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;899.5;345.5;919.5;350.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;910.5;345.5;918.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.1_5;905.5;347.5;911.5;345.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;385.5;378.5;399.5;434.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;393.5;381.5;443.5;342.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;449.5;296.5;436.5;339.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;458.5;296.5;527.5;294.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;762.5;403.5;927.5;470.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;924.5;480.5;842.5;563.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.2_6;948.5;504.5;1054.5;596.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;236.5;799.5;315.5;721.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;251.5;584.5;239.5;655.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;274.5;467.5;262.5;581.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;291.5;461.5;360.5;478.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;301.5;239.5;368.5;397.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;381.5;350.5;378.5;375.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;378.5;360.5;381.5;368.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;383.5;354.5;378.5;361.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;403.5;324.5;482.5;306.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;812.5;345.5;896.5;375.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;896.5;382.5;1029.5;479.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.3_7;950.5;723.5;1039.5;756.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;362.5;286.5;369.5;368.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;367.5;291.5;392.5;288.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;380.5;288.5;389.5;292.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;379.5;292.5;384.5;288.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;722.5;213.5;723.5;216.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;723.5;213.5;722.5;216.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.4_8;987.5;318.5;1017.5;347.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.5_9;203.5;786.5;307.5;705.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.5_9;363.5;367.5;351.5;444.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;2.5_9;402.5;329.5;359.5;373.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;149.5;728.5;248.5;674.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;270.5;414.5;277.5;456.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;375.5;161.5;300.5;268.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;302.5;278.5;316.5;388.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;369.5;69.5;420.5;260.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;605.5;6.5;580.5;46.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.1_10;641.5;189.5;723.5;221.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;346.5;418.5;362.5;463.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;356.5;452.5;364.5;461.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;347.5;383.5;410.5;353.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;352.5;380.5;368.5;397.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;360.5;376.5;365.5;399.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area1_Upper;3.2_11;643.5;33.5;632.5;83.5
